mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,mel_65,mel_66,mel_67,mel_68,mel_69,mel_70,mel_71,mel_72,mel_73,mel_74,mel_75,mel_76,mel_77,mel_78,mel_79,mel_80,mel_81,mel_82,mel_83,mel_84,mel_85,mel_86,mel_87,mel_88,mel_89,mel_90,mel_91,mel_92,mel_93,mel_94,mel_95,mel_96,mel_97,mel_98,mel_99,mel_100,mel_101,mel_102,mel_103,mel_104,mel_105,mel_106,mel_107,mel_108,mel_109,mel_110,mel_111,mel_112,mel_113,mel_114,mel_115,mel_116,mel_117,mel_118,mel_119,mel_120,mel_121,mel_122,mel_123,mel_124,mel_125,mel_126,mel_127,mel_128,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,label
-560.3982544,116.1171417,1.608556509,25.86473274,14.77502537,-0.741701782,5.792301655,-0.317742139,-4.663794994,3.265583277,-2.80329895,1.949211121,5.359254837,0.680295706,0.639811695,0.662897587,0.671748519,0.702198565,0.72977078,0.742513537,0.758449852,0.741501212,0.739945471,0.72493583,0.721890867,0.004808045,0.073328592,0.006302369,0.044908252,0.007250536,0.032026168,0.005410611,0.016571658,0.006458774,0.014533829,0.005733487,0.009795879,0.007977682,0.010543336,0.009186326,0.009474811,0.01049871,0.008458727,0.011876666,0.007424376,0.01411408,0.006737842,0.015941389,0.005647541,0.015543958,0.003887459,0.013112367,0.002108495,0.008804513,0.000734431,0.006932532,0.000341235,0.004811204,0.00043814,0.003633471,0.000676774,0.003324436,0.000841776,0.002645978,0.001707302,0.002497188,0.002310781,0.001208084,0.00211126,0.000845858,0.001268059,0.001498427,0.000818593,0.000906792,0.001337834,0.000718031,0.000693068,0.000661055,0.000787854,0.00060227,0.00067452,0.000641008,0.000552453,0.000501394,0.00045159,0.000432765,0.000390389,0.000309256,0.000314494,0.000341368,0.000485215,0.000910235,0.000952941,0.000458897,0.000325589,0.000325541,0.000258167,0.000225798,0.000260086,0.000271838,0.000368796,0.000311038,0.000340504,0.000257051,0.000218945,0.00016721,0.000222034,0.000225249,0.000204965,0.000202156,0.000202871,0.000161097,0.000120998,9.43E-05,6.29E-05,5.56E-05,6.38E-05,0.000121874,0.000279514,3.37E-05,1.03E-05,9.21E-06,7.04E-06,6.67E-06,6.53E-06,6.09E-06,5.43E-06,5.44E-06,2.67E-05,1.98E-05,4.21E-06,3.88E-06,4.02E-06,4.21E-06,4.32E-06,3.88E-06,3.65E-06,3.09E-06,2.50E-06,2.03E-06,1.90E-06,1.86E-06,1.77E-06,1.53E-06,1.43E-06,1.15E-06,8.77E-07,6.05E-07,4.13E-07,2.59E-07,1.58E-07,1.12E-07,8.23E-08,9.667657031,5.635150004,9.483957616,11.04665529,13.89179211,19.59797082,16.29102263,male
-506.9424438,81.52233887,-16.51088905,55.49985886,2.967371225,21.06687355,-7.777021885,9.017226219,-4.585357189,7.253592014,-0.466936141,-0.501232982,4.34044981,0.575475156,0.577165544,0.627794802,0.67160207,0.682015955,0.701246619,0.712291181,0.728624046,0.721023262,0.691241026,0.639531672,0.60018909,0.005459743,0.083267786,0.039604619,0.282207221,0.083967358,0.37089026,0.078844123,0.241484314,0.051647034,0.116218522,0.032449089,0.0554405,0.031684808,0.04187477,0.038909625,0.040131528,0.03229966,0.026023578,0.021174407,0.013236606,0.01520164,0.007257027,0.016477427,0.005837443,0.020764781,0.005193158,0.018116407,0.002913155,0.013915896,0.001160798,0.010907459,0.000660852,0.010136307,0.001113556,0.009234654,0.00161202,0.007918532,0.002119574,0.006662515,0.003388689,0.004956472,0.004213288,0.002202721,0.005496308,0.00196061,0.002917092,0.003712805,0.002119879,0.002398296,0.003277632,0.002445454,0.002789323,0.003286299,0.004564259,0.003808714,0.003913814,0.003902856,0.003819603,0.003696606,0.003408033,0.003117707,0.00303229,0.002758362,0.002527607,0.00250004,0.002639303,0.002867963,0.003136336,0.003291631,0.003599767,0.003930218,0.004063063,0.004149878,0.004465881,0.003417152,0.003286157,0.002669877,0.00273986,0.002449571,0.002705793,0.002270165,0.002168678,0.002221357,0.002308544,0.002568297,0.002474104,0.002370641,0.002232108,0.002121996,0.002030628,0.001867985,0.001940439,0.002079767,0.002282071,0.002859422,0.003607515,0.004001709,0.004727815,0.005970167,0.006071399,0.004924392,0.004657559,0.005363193,0.005176126,0.004621282,0.002780601,0.002553679,0.003196612,0.002938911,0.003205015,0.002754745,0.002047027,0.001228529,0.000894348,0.000484498,0.00020533,8.17E-05,4.97E-05,2.85E-05,1.09E-05,2.35E-06,3.00E-07,1.16E-08,1.03E-08,8.55E-09,1.20E-08,6.12E-09,4.18E-10,9.674893617,7.396741252,9.357078134,11.1215708,14.44606472,19.9932399,48.45934564,male
-481.2382202,68.38574219,50.80805588,38.38169861,12.65737057,21.87934303,-9.124064445,2.293248892,2.402404547,-5.112835407,1.340894341,4.22559166,-8.033471107,0.631043553,0.655551791,0.697140574,0.683253407,0.673199654,0.669818223,0.666198969,0.649536908,0.603718817,0.592355907,0.602747619,0.62592715,0.140668243,2.145363569,0.919649184,6.553065777,1.154660344,5.100223064,0.548059225,1.678599596,0.366960764,0.82575196,0.271240026,0.463423938,0.217636615,0.287629455,0.183047265,0.188795626,0.141320437,0.113860756,0.109030083,0.068157189,0.096986145,0.046299674,0.073731601,0.026120825,0.051837593,0.012964299,0.03423319,0.005504767,0.022764649,0.001898919,0.016917687,0.000915508,0.013454825,0.001398982,0.011601673,0.002143423,0.01052888,0.00259639,0.008161305,0.003757362,0.005495712,0.005367198,0.002805989,0.007297724,0.00276572,0.004131711,0.005039414,0.002853498,0.003215813,0.004451388,0.002882213,0.002936941,0.002982984,0.003680477,0.002533688,0.002470167,0.002371584,0.002277738,0.002242509,0.002243918,0.002194449,0.002106985,0.002003364,0.001924082,0.001770887,0.001672069,0.001633174,0.001555909,0.001386932,0.001381876,0.001428729,0.001404234,0.001507978,0.002026023,0.002067976,0.003144718,0.003517482,0.00438178,0.004338398,0.004134664,0.002921531,0.002602062,0.002677182,0.002599359,0.00282151,0.003026947,0.00400855,0.005221497,0.006453008,0.006590674,0.006683297,0.006057288,0.005950739,0.007411025,0.009613182,0.013119095,0.01697151,0.018101001,0.018959828,0.016401656,0.013954956,0.012321198,0.01070167,0.009204373,0.007793236,0.007161998,0.006652297,0.006442637,0.006817762,0.006997039,0.00703814,0.006897416,0.006087799,0.00548655,0.006248613,0.008682123,0.01126655,0.013319851,0.011892068,0.010896678,0.011820562,0.011240111,0.009147132,0.005072357,0.002817998,0.001974616,0.000778876,4.49E-05,9.69371857,7.659516362,11.36768384,12.86314977,16.30784347,19.28804137,36.99120922,male
-509.8720703,90.01282501,-15.27929497,65.76609039,0.051926371,20.72183037,-12.58136272,10.40276432,-8.578708649,3.725865602,-1.632035255,-3.27834034,4.859131336,0.58084923,0.583068013,0.636895537,0.660029233,0.664824963,0.682578325,0.716402113,0.730635762,0.696957529,0.67419672,0.633888602,0.611376643,0.003167555,0.048309095,0.030453147,0.216997385,0.056284882,0.248614624,0.057200424,0.175193861,0.058147542,0.130846262,0.051717039,0.088360533,0.046802267,0.061854068,0.057216205,0.059013002,0.054265499,0.043721277,0.036195446,0.022626601,0.022482714,0.010732898,0.017931471,0.006352565,0.018686822,0.004673471,0.018391851,0.002957447,0.015805053,0.001318382,0.011112622,0.000536932,0.007503995,0.0007335,0.006082876,0.001259722,0.006187981,0.001722137,0.005413243,0.002504151,0.0036627,0.003522468,0.001841558,0.004811381,0.001845333,0.002758868,0.003390635,0.001987768,0.002275924,0.003409169,0.002147723,0.002287792,0.002500095,0.003792863,0.003435898,0.003590947,0.003589989,0.003420289,0.003268971,0.003473605,0.003248375,0.002816137,0.002763922,0.003045769,0.003162376,0.002965501,0.002815428,0.002761384,0.002855578,0.003536028,0.004118036,0.004159561,0.004101343,0.004120058,0.00244325,0.002639736,0.002356418,0.002255043,0.002122422,0.002262281,0.001975649,0.002155843,0.002231045,0.002119854,0.002050197,0.00216431,0.002058814,0.001776845,0.001246749,0.001091836,0.000997604,0.000882223,0.000854534,0.000988428,0.001033174,0.001213229,0.001434726,0.001593554,0.002257325,0.003111687,0.002622175,0.002333556,0.002253053,0.001773049,0.001827377,0.001701947,0.001590967,0.001636125,0.001561427,0.001247394,0.000992523,0.000864805,0.000490782,0.000232378,0.0001295,6.77E-05,3.29E-05,1.70E-05,8.01E-06,2.90E-06,9.41E-07,1.25E-07,2.98E-09,3.14E-09,1.97E-09,3.17E-09,1.42E-09,8.81E-11,9.711968609,6.624839204,10.39495512,11.4593017,14.52477012,19.95407906,51.42652442,male
-502.1907349,89.41899872,-5.033071518,51.83227921,7.330675125,13.74987125,-7.148964405,8.183851242,-6.320173264,4.358281612,-0.985840976,-1.764787674,4.607037544,0.608889997,0.603876352,0.647275209,0.675181687,0.687976182,0.715833902,0.728128314,0.73732084,0.716013849,0.699022293,0.660510838,0.630064011,0.007710783,0.117598906,0.05953072,0.424192935,0.087740652,0.387557179,0.074217111,0.227312684,0.070642188,0.158962294,0.058613606,0.100143574,0.056572404,0.074766323,0.078202486,0.080658324,0.075890273,0.061144192,0.061363149,0.038359508,0.037933376,0.018108806,0.029339449,0.010394059,0.034792528,0.00870142,0.032967858,0.0053013,0.027305655,0.002277708,0.02088893,0.001018533,0.014296835,0.001531675,0.012702093,0.002077767,0.010206366,0.002744285,0.008626189,0.00407614,0.005961972,0.005587068,0.002920938,0.006783079,0.003053368,0.004608215,0.006853292,0.003695081,0.004066505,0.005442607,0.003730122,0.003969938,0.004286319,0.005749385,0.004383448,0.005007287,0.005316131,0.005361191,0.005404909,0.0054186,0.004622319,0.003789881,0.003213819,0.002946085,0.003046981,0.003129289,0.003323624,0.003256797,0.002809967,0.003003865,0.003151057,0.003239247,0.003864404,0.004953084,0.003565293,0.003307519,0.002468053,0.002140826,0.001718885,0.001590081,0.001373714,0.001411089,0.001555099,0.001825452,0.002121018,0.002074447,0.00167758,0.001539813,0.001565844,0.001183535,0.000908521,0.000929105,0.001053263,0.001271727,0.001269323,0.001192312,0.001390757,0.001507265,0.001599535,0.002175741,0.002232373,0.002115636,0.002394109,0.002547679,0.002314236,0.001600514,0.001252561,0.001610745,0.001443844,0.001343624,0.001088176,0.000887148,0.000568453,0.000343584,0.000178817,8.14E-05,4.16E-05,2.02E-05,1.08E-05,4.17E-06,1.08E-06,1.33E-07,1.59E-08,1.64E-08,1.59E-08,1.78E-08,1.00E-08,8.56E-10,9.713276229,6.758013925,9.853160786,11.00359362,14.55932911,20.36187043,46.76580372,male
-412.902771,107.8489227,17.32233429,22.77075577,13.94632053,4.557413578,1.087991238,3.020479918,-2.520855427,4.144544125,-3.827971935,4.584411144,-1.937642574,0.652786314,0.585078299,0.59885627,0.614793777,0.625464499,0.655188739,0.687877834,0.70437485,0.707634926,0.729709864,0.718851686,0.709849656,0.024750654,0.377477884,0.314067006,2.237920284,0.358724087,1.584511638,0.45740664,1.400948167,0.562753558,1.26633358,0.153364778,0.262029558,0.142049596,0.187733322,0.244059578,0.251723915,0.423140883,0.340921223,0.372031003,0.23256509,0.237351909,0.113308117,0.172869176,0.061242197,0.19956921,0.049911167,0.207898095,0.033430442,0.227846563,0.019005878,0.159248725,0.007945175,0.112725981,0.008434747,0.069948867,0.010316147,0.050674759,0.011450074,0.035991337,0.02052555,0.030021729,0.018269399,0.009551303,0.02099698,0.00902363,0.013583743,0.014176668,0.007088664,0.007494084,0.009931904,0.007082309,0.007400585,0.007728908,0.009575373,0.007801557,0.007956204,0.008175991,0.008466729,0.008476695,0.00754472,0.007001639,0.006420934,0.005189233,0.004193836,0.003979044,0.003656624,0.003441012,0.002963223,0.002664809,0.00287522,0.002776748,0.003040381,0.003921038,0.005424211,0.004570922,0.004187671,0.003105403,0.002475247,0.001757081,0.001399742,0.001106766,0.00116273,0.001258686,0.001175513,0.00118019,0.001295291,0.001289198,0.00133174,0.001160715,0.001033896,0.000814798,0.000708621,0.000934874,0.001346404,0.001689055,0.002217445,0.002953406,0.003136745,0.003452287,0.003941101,0.003147059,0.002951596,0.00324135,0.002617955,0.002390912,0.002041324,0.00166918,0.001549692,0.001753511,0.001775889,0.001640209,0.001718223,0.002152347,0.002418526,0.002438095,0.002479605,0.00238988,0.002314355,0.002124688,0.001611014,0.001356123,0.001206019,0.001044817,0.000911954,0.000804792,0.0006937,0.000368152,3.18E-05,9.79324179,7.04183847,9.507870237,11.97525882,14.92202335,17.72334889,38.59471721,male
-439.9356384,58.72574234,11.73119926,11.11712265,0.982808411,8.572170258,-5.911493778,4.370517731,-3.8115201,0.641314805,-3.916454554,1.279497862,1.091063023,0.573222339,0.517359495,0.525946259,0.521603644,0.521938145,0.553892672,0.60684979,0.658235431,0.664622605,0.655109107,0.637251139,0.645514727,0.003903809,0.059537873,0.000478437,0.003409161,0.00141358,0.006243893,0.018363157,0.056242809,0.032687381,0.073554635,0.01973181,0.033712551,0.009276378,0.012259699,0.017157897,0.017696718,0.060275294,0.048563324,0.076086365,0.047563333,0.063226722,0.030183455,0.047812153,0.016938368,0.042237669,0.01056341,0.078249946,0.012582753,0.114500664,0.009551101,0.088599734,0.004662055,0.067719847,0.008964501,0.074342087,0.016910667,0.083068229,0.01661852,0.052237462,0.013954658,0.020410806,0.015384234,0.00804293,0.019954629,0.00829256,0.012459028,0.022384174,0.011672772,0.012626901,0.010840234,0.006472163,0.00655529,0.006672989,0.006897421,0.004616728,0.004248246,0.00420152,0.004167009,0.003575445,0.00256231,0.0020896,0.001657242,0.001712393,0.001696024,0.001668628,0.001379458,0.001073378,0.00070359,0.000561108,0.000566407,0.000466924,0.000330626,0.000266114,0.000252063,0.000235231,0.000317534,0.000298696,0.000293247,0.000278701,0.000371676,0.000327775,0.000287852,0.000240955,0.000161953,0.000156254,0.000161772,0.00013924,0.000163941,0.000182089,0.000189989,0.000186903,0.000165744,0.000206342,0.000268235,0.000277419,0.000348668,0.00040427,0.000384459,0.000353459,0.000431236,0.000606019,0.000890554,0.001069772,0.001183217,0.001153751,0.001087833,0.0012851,0.001399332,0.001410901,0.001661858,0.001434591,0.001308122,0.000588557,0.000265666,0.000218938,0.000179192,0.000204555,0.000204277,0.000158421,0.000143665,0.000132449,0.000121323,0.000103565,0.000110934,0.000101981,8.94E-05,4.19E-05,3.14E-06,9.814515112,8.833223925,10.93192721,12.10734493,13.69885283,14.91267028,37.67235979,female
-496.1888428,66.66397858,5.429695606,34.6138382,7.174624443,9.471837997,-4.79735899,6.75193882,-3.03984952,1.859130502,-0.571399033,-0.921021402,-2.074909449,0.492979676,0.524028361,0.605060518,0.624019802,0.640439034,0.650529146,0.627670825,0.594494283,0.534162939,0.504810095,0.500265121,0.499183893,0.001136778,0.017337257,0.002552296,0.018186674,0.016449442,0.072658442,0.015821461,0.048458081,0.011966544,0.026927665,0.059225395,0.101188846,0.083099954,0.109825231,0.033842128,0.034904897,0.014891916,0.011998299,0.021700194,0.013565288,0.034427665,0.016435234,0.047867559,0.016957995,0.063098356,0.015780553,0.065628171,0.010553144,0.091207393,0.007608089,0.088250585,0.003700414,0.047923669,0.002357838,0.019553412,0.003119963,0.01532582,0.004235974,0.013315056,0.005135476,0.007511412,0.007707568,0.004029542,0.013753327,0.004334822,0.006390743,0.007191349,0.004051546,0.004555201,0.006141555,0.003212251,0.0033481,0.003641516,0.005165172,0.003680894,0.003275084,0.002987588,0.003116362,0.003721419,0.003885801,0.002752754,0.001910963,0.001951651,0.001811793,0.001432292,0.001297355,0.001199558,0.000950615,0.000801972,0.000922792,0.001016121,0.000981622,0.00110512,0.001475191,0.001379116,0.001616758,0.001714047,0.001890116,0.001873164,0.001808412,0.001441157,0.0015818,0.001379555,0.001077886,0.000970436,0.001027331,0.000962812,0.000859876,0.000883546,0.000915504,0.000945587,0.000890498,0.000794561,0.000839823,0.000748917,0.000729171,0.00081475,0.000808907,0.000697188,0.000756926,0.00087189,0.001020336,0.001167295,0.001164673,0.001098824,0.001339549,0.001130522,0.001196797,0.001134971,0.000896773,0.00075645,0.000499028,0.000478581,0.0003783,0.000370806,0.000292815,0.000270031,0.000198549,0.000197619,0.000134619,0.000108993,8.11E-05,6.04E-05,5.15E-05,3.90E-05,3.07E-05,1.92E-05,1.94E-06,9.866913334,7.113672763,10.97382843,12.15056376,14.8215666,17.22785977,40.69700745,female
-497.7361145,86.82920837,10.92772388,29.59587288,19.66266823,1.276343703,-0.963224113,0.137137547,-8.372362137,-3.132520676,-2.819613218,2.428936481,-3.368881226,0.550647855,0.55481112,0.592443705,0.600944161,0.602757812,0.592062593,0.577951968,0.604882836,0.596342504,0.596231699,0.568116546,0.561181366,0.014165056,0.216034487,0.104034513,0.741309762,0.143838793,0.635346889,0.123487651,0.378218859,0.148255959,0.333612323,0.188486814,0.322036892,0.224684149,0.296943486,0.291326523,0.30047524,0.30690217,0.247268617,0.223308295,0.139595121,0.220545694,0.105285086,0.231869817,0.082144298,0.167817339,0.041970197,0.063482739,0.010208154,0.023442367,0.001955451,0.015582965,0.001049109,0.016654786,0.00219032,0.018164195,0.003174647,0.015594439,0.004481412,0.014086548,0.007566367,0.011066957,0.012382151,0.00647343,0.018613622,0.005922827,0.008738449,0.007885396,0.004221462,0.004629138,0.007593353,0.005407119,0.005389336,0.005197045,0.006664906,0.005192638,0.005134991,0.005172704,0.005438516,0.005611111,0.00468894,0.004276168,0.004690798,0.004859198,0.004162808,0.003557214,0.003058028,0.003415315,0.00415783,0.004558766,0.004579016,0.003728851,0.003402791,0.00307989,0.002599181,0.001607695,0.001663873,0.001951969,0.002369951,0.001834085,0.001636069,0.001376221,0.001200549,0.001193106,0.001288358,0.001301645,0.001450252,0.001959639,0.002041277,0.002084911,0.002732591,0.003495001,0.003298705,0.002389411,0.001740605,0.001300245,0.000872258,0.000831973,0.000781676,0.000784979,0.000660974,0.000569684,0.000508343,0.000515655,0.000452988,0.000434311,0.000425479,0.000438808,0.0004049,0.000366074,0.000378196,0.000365438,0.000361862,0.000401562,0.000441258,0.000461256,0.000470054,0.000453296,0.000428924,0.000451659,0.000360115,0.000268,0.000219668,0.000153517,0.000118846,0.000117945,0.000104393,5.15E-05,4.11E-06,9.885597288,6.70427792,13.13401919,14.13572784,16.2298975,23.73530984,36.18228512,male
-583.1176758,126.3357468,-6.022163391,46.02978897,26.29852295,4.37203598,7.669652939,-9.711825371,-1.459542274,0.643126667,-5.705304623,8.034385681,-7.328972816,0.674362361,0.629629195,0.646873772,0.641623259,0.64219749,0.66611582,0.705252409,0.736189544,0.721983671,0.730823696,0.726425946,0.720360219,0.002635959,0.040201608,0.016998893,0.121127546,0.014987996,0.066203125,0.018235091,0.055850569,0.029731726,0.066903695,0.014927458,0.025504131,0.011761194,0.015543642,0.013788567,0.014221579,0.013391242,0.010789218,0.011841342,0.007402293,0.011726612,0.005598102,0.011950218,0.004233592,0.008841802,0.002211286,0.007261143,0.001167607,0.006660052,0.00055555,0.005004792,0.000231495,0.003165844,0.000236009,0.001957207,0.000375152,0.001842815,0.000555884,0.001747325,0.000901862,0.001319109,0.001326686,0.000693596,0.001745096,0.000571347,0.000844811,0.001038521,0.000724302,0.000888069,0.001305122,0.000876414,0.000896644,0.000912047,0.001175597,0.000951335,0.000925855,0.000863481,0.00077849,0.000709395,0.000673759,0.000547388,0.000490916,0.000450843,0.000375869,0.000338134,0.000287518,0.000259482,0.000254973,0.0002444,0.000248067,0.000244648,0.000256814,0.000284505,0.000368736,0.0002577,0.000199661,0.000121798,8.96E-05,7.50E-05,7.98E-05,7.27E-05,8.64E-05,8.53E-05,7.51E-05,7.09E-05,7.13E-05,7.37E-05,6.55E-05,5.71E-05,5.57E-05,5.47E-05,5.70E-05,5.62E-05,5.93E-05,5.64E-05,5.25E-05,4.75E-05,3.99E-05,3.52E-05,2.74E-05,1.72E-05,9.56E-06,4.91E-06,2.51E-06,1.24E-06,5.27E-07,4.72E-07,6.04E-07,7.89E-07,9.83E-07,1.12E-06,1.72E-06,2.64E-06,3.43E-06,3.81E-06,3.57E-06,3.73E-06,4.52E-06,3.78E-06,2.88E-06,2.67E-06,2.37E-06,1.94E-06,1.47E-06,1.22E-06,9.04E-07,3.58E-07,2.09E-08,9.886300706,6.146470156,10.79563964,10.54570712,14.22010433,21.29481025,38.81103225,male
-477.2670898,103.0159302,7.018219471,34.00175858,9.846832275,-8.141452789,-9.974769592,-15.14570999,-16.60080338,-1.272052646,-0.353506535,-1.828997493,5.303371906,0.570479751,0.569171488,0.586219311,0.511439562,0.495859772,0.498778313,0.533290744,0.563430846,0.55501169,0.571853399,0.568161905,0.570140183,0.001082223,0.01650523,0.037212219,0.265159905,0.101337947,0.447617412,0.100794755,0.308714867,0.145775273,0.328030199,0.101968482,0.174217016,0.257664949,0.340531081,0.696293116,0.718159139,0.899338245,0.724589705,0.786804795,0.491849661,1.14554143,0.546863616,1.14043963,0.404022455,0.299611837,0.074931271,0.117313065,0.018864179,0.105377086,0.008790056,0.078529738,0.003343832,0.043701161,0.002854308,0.023670616,0.00577742,0.028379722,0.00903725,0.028407045,0.018577311,0.027172131,0.018060284,0.009441977,0.022190442,0.011845585,0.018029146,0.016000118,0.007260049,0.007233457,0.011616083,0.010103649,0.012484345,0.015984997,0.026087666,0.01751264,0.015864236,0.01340957,0.010042944,0.00667314,0.00570512,0.005039159,0.003935796,0.002734198,0.002555048,0.002803574,0.002470663,0.002015963,0.001569029,0.001564702,0.001999505,0.002295221,0.003280761,0.004480952,0.005089903,0.004568853,0.005223111,0.00562894,0.006397739,0.005298239,0.004441609,0.003001414,0.002758275,0.002908594,0.003198859,0.003531411,0.003570775,0.002738903,0.002319976,0.002345168,0.002072574,0.0020533,0.001290093,0.001059374,0.001597862,0.0012224,0.001044311,0.001675225,0.001663513,0.001378291,0.001752198,0.001993268,0.002021759,0.001973822,0.001170387,0.000671975,0.000282847,0.000279678,0.000474464,0.000771826,0.000566532,0.000363208,0.000187966,8.05E-05,8.41E-05,0.000109168,0.000109228,0.000135867,0.000108865,4.46E-05,4.56E-05,4.62E-05,4.29E-05,2.12E-05,2.31E-05,3.72E-05,4.93E-05,3.56E-05,3.65E-06,9.899409303,6.403330755,13.1238988,12.92300356,16.48951975,22.19955853,38.96225443,male
-297.2315063,74.66817474,-9.960267067,44.88332367,11.07271194,15.73955822,4.385903835,6.243922234,-2.800475597,9.860579491,-1.977254152,6.81810379,1.449156642,0.616386056,0.591480732,0.616951942,0.631351054,0.645277381,0.683000147,0.724968016,0.752682805,0.738424778,0.722487748,0.708966672,0.670552552,0.338062078,5.155862331,1.035785198,7.380606174,1.45978272,6.447972298,1.240857363,3.80050683,1.393310308,3.135290623,0.737058222,1.259292126,0.674633205,0.891598105,1.035811663,1.068339944,1.144322038,0.921971202,1.304015517,0.815169871,0.947361887,0.452255815,0.59221673,0.209804073,0.577103436,0.144330397,0.601582825,0.096735746,0.566080451,0.04721975,0.487107605,0.027072141,0.402145118,0.037038088,0.307154715,0.065957434,0.323994756,0.073895507,0.232277796,0.106418543,0.155653253,0.191918477,0.100335635,0.254707545,0.093076505,0.138712332,0.174673453,0.101294182,0.115414016,0.151486486,0.11828471,0.130675569,0.146807224,0.190248907,0.154162973,0.186877072,0.188500464,0.161614344,0.132071897,0.121611416,0.095793441,0.073424473,0.078010395,0.08695583,0.070914336,0.053600751,0.049250629,0.050204236,0.050064445,0.079540029,0.097986169,0.089573793,0.117255457,0.125739932,0.087246031,0.080873914,0.043884095,0.044309545,0.054734096,0.083766386,0.104470819,0.136806861,0.148940921,0.188054919,0.199709669,0.180925146,0.227951273,0.257401824,0.234147146,0.227895632,0.197782546,0.132687375,0.15613088,0.130020589,0.170198619,0.154044151,0.149919912,0.144052163,0.100719839,0.068809107,0.068283141,0.057294954,0.052885707,0.058808755,0.060499553,0.055497587,0.051336855,0.044879429,0.040054429,0.036526773,0.031413227,0.02374131,0.018034857,0.011964557,0.009433703,0.007901968,0.006935169,0.006110059,0.005391341,0.004206058,0.003735285,0.003586898,0.003600994,0.003402732,0.003048775,0.002626902,0.001391692,0.000124882,9.913499485,7.212758716,9.296594892,11.2813817,13.98803264,17.80612294,40.03635825,male
-453.6485901,123.3644562,8.198339462,30.2688942,13.88804054,1.862726331,10.10707474,-7.089303493,-4.748698711,-1.056786656,-3.785661221,3.218631029,-3.933715343,0.643682539,0.631106973,0.65299964,0.647505462,0.649436116,0.669756591,0.698732257,0.71719557,0.696071923,0.689875543,0.674076259,0.677049696,0.017068423,0.260314405,0.0998656,0.71160382,0.191430375,0.845562518,0.217693374,0.666752756,0.240897596,0.542078793,0.240399554,0.410731792,0.258630484,0.341807097,0.325355589,0.335572898,0.442051679,0.356157541,0.413189948,0.258294493,0.266441345,0.127194956,0.226351202,0.080189228,0.207962304,0.052010234,0.210144892,0.033791728,0.191758797,0.015995609,0.168762937,0.009905897,0.150227532,0.01505445,0.124845669,0.019388728,0.095240906,0.029281612,0.092041709,0.040165398,0.058747992,0.055840172,0.029193435,0.081181958,0.024383089,0.03580717,0.036633063,0.020824857,0.023512194,0.029781714,0.019007031,0.019221378,0.019316917,0.023861354,0.016763723,0.014582764,0.012529066,0.01093678,0.009878046,0.008708189,0.005670031,0.003744362,0.003890458,0.003613581,0.002776147,0.002711374,0.003325018,0.003672906,0.003777392,0.004631677,0.005044747,0.005613194,0.006697615,0.006061086,0.003610464,0.002797037,0.00176062,0.001340454,0.001026015,0.001339015,0.001311742,0.001526536,0.001344066,0.001340714,0.001371812,0.001069593,0.000938486,0.000651298,0.000535232,0.000590541,0.000649531,0.000720018,0.000917295,0.001143718,0.001488702,0.001518854,0.00174553,0.001505514,0.001214174,0.001123969,0.000747624,0.000573816,0.000432513,0.00030611,0.000302837,0.000242331,0.000246678,0.00027464,0.000312201,0.000392698,0.000412286,0.000372811,0.000379349,0.000372375,0.000344176,0.000328094,0.000275118,0.000224024,0.000169746,0.000178967,0.000196384,0.000170763,0.000160495,0.00017044,0.000145443,8.84E-05,4.52E-05,4.87E-06,9.961515817,6.399014109,10.29718974,11.30398523,15.04056511,21.11152016,37.68242616,male
