mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,mel_65,mel_66,mel_67,mel_68,mel_69,mel_70,mel_71,mel_72,mel_73,mel_74,mel_75,mel_76,mel_77,mel_78,mel_79,mel_80,mel_81,mel_82,mel_83,mel_84,mel_85,mel_86,mel_87,mel_88,mel_89,mel_90,mel_91,mel_92,mel_93,mel_94,mel_95,mel_96,mel_97,mel_98,mel_99,mel_100,mel_101,mel_102,mel_103,mel_104,mel_105,mel_106,mel_107,mel_108,mel_109,mel_110,mel_111,mel_112,mel_113,mel_114,mel_115,mel_116,mel_117,mel_118,mel_119,mel_120,mel_121,mel_122,mel_123,mel_124,mel_125,mel_126,mel_127,mel_128,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,label
-525.1913145,121.9976397,-23.51956301,45.03809051,4.043684446,-5.594252539,6.624489183,-18.41234328,-3.235594262,-6.183225061,-11.57409346,-0.405479386,-2.829530817,0.572576157,0.520553515,0.540609794,0.525404293,0.525592786,0.541128008,0.564661628,0.593909603,0.582369737,0.621400186,0.673251832,0.689329877,0.001128357,0.017208825,0.015215416,0.108419184,0.029686611,0.131128025,0.068570193,0.210017268,0.146776695,0.330283635,0.154191683,0.263442363,0.140476939,0.185654894,0.204666586,0.211093856,0.181634944,0.146341831,0.160501175,0.100332956,0.148368907,0.070829009,0.13749751,0.048711111,0.099300222,0.024834441,0.058056504,0.009335605,0.043351715,0.003616194,0.030378589,0.001436606,0.019867576,0.001724145,0.014298235,0.002163049,0.010625285,0.003061439,0.009623108,0.005171599,0.007564247,0.007277445,0.003804673,0.010055898,0.003959809,0.005929983,0.00705099,0.004013494,0.004534148,0.006181305,0.003927576,0.004178698,0.004553229,0.005790574,0.005213182,0.00518556,0.005132532,0.005275821,0.005509386,0.00492003,0.004394199,0.004210592,0.00398056,0.004402475,0.004823793,0.004518472,0.003898505,0.003237039,0.003240573,0.003967168,0.004657797,0.004242309,0.003622377,0.003232128,0.001769542,0.001295837,0.000845755,0.000726363,0.000648219,0.000760204,0.000895036,0.001309739,0.001723377,0.002437555,0.00437129,0.008923142,0.016422842,0.020527914,0.025606248,0.036174188,0.040381433,0.022866285,0.008705284,0.003446514,0.001488273,0.000810605,0.000609298,0.0004514,0.000357201,0.000289147,0.00020008,0.000130161,8.04E-05,3.33E-05,1.15E-05,2.89E-06,3.55E-07,7.62E-09,1.34E-10,1.29E-10,1.19E-10,1.15E-10,1.11E-10,1.06E-10,1.02E-10,9.85E-11,9.45E-11,9.11E-11,9.02E-11,8.60E-11,8.43E-11,8.28E-11,8.09E-11,7.96E-11,7.81E-11,7.70E-11,7.70E-11,7.60E-11,14.14313254,5.859683472,9.966915714,10.44517116,13.78719557,42.12492939,14.15332654,male
-412.3610712,106.2547119,4.012860725,37.5492475,-0.797946496,18.64454303,-9.625302823,9.289697942,-8.671914964,4.850949515,-2.691861963,-3.759571465,-1.439107018,0.647700832,0.611837129,0.614020653,0.600433015,0.611148163,0.642855776,0.660733887,0.671308548,0.662949861,0.682863772,0.70010035,0.702884679,0.016908163,0.25787026,0.294379829,2.097637107,0.369881327,1.63379402,0.379448401,1.162177229,0.607493269,1.367009146,0.301124974,0.514483486,0.331570483,0.438204898,0.324584029,0.33477714,0.539576099,0.434732174,0.428520889,0.26787821,0.512257282,0.244543662,0.492682249,0.174542068,0.434938636,0.108775769,0.527584243,0.084836625,0.415595989,0.034667044,0.377873121,0.019121406,0.273044991,0.027863779,0.231072691,0.033834718,0.166202207,0.037537547,0.117992826,0.052934538,0.077424785,0.064155381,0.033540651,0.088247679,0.029940429,0.044388395,0.04975608,0.02783784,0.031195502,0.039098611,0.027426495,0.031078091,0.036529997,0.04573674,0.033233916,0.033643023,0.032266736,0.029774422,0.026887734,0.022333777,0.020292764,0.017318095,0.015722385,0.015858585,0.01384681,0.011617982,0.010612775,0.009605102,0.008662166,0.009925999,0.010545853,0.010203653,0.011413956,0.013170996,0.010330814,0.010280063,0.008645515,0.00626889,0.005249057,0.006136444,0.005945804,0.007181619,0.00762509,0.007426846,0.008553732,0.009639938,0.010336069,0.012991716,0.014367495,0.014439367,0.014636255,0.013066414,0.010557336,0.0081986,0.008649083,0.009195701,0.01016529,0.009357517,0.007546115,0.007707132,0.006900502,0.00628461,0.006226901,0.006018306,0.005949467,0.005629277,0.006112613,0.006308114,0.005892769,0.006026322,0.005146379,0.004742731,0.004998703,0.004141073,0.003377297,0.002520697,0.001326487,0.000599247,0.000228808,5.62E-05,1.31E-05,2.84E-06,5.06E-07,6.85E-08,6.05E-09,3.63E-10,1.63E-11,7.85E-12,14.17116266,6.915302709,9.753360564,12.22899972,15.94701021,19.9610634,54.89335498,male
-610.5597325,96.37200797,7.314754579,52.7353362,17.42267434,-10.06465345,-9.626273149,-6.355918193,-10.88673129,0.750523477,-10.04109086,-3.774614173,-1.467574601,0.495225343,0.465512304,0.459370818,0.471393267,0.514990185,0.522682727,0.547074387,0.612152103,0.59907414,0.584824285,0.564062059,0.531327549,0.000497106,0.007581478,0.011232919,0.08004145,0.027164571,0.119987983,0.031904437,0.097717135,0.060874042,0.136981555,0.070257852,0.120038216,0.091433688,0.120839134,0.131786231,0.135924795,0.084507687,0.068087172,0.053224975,0.03327215,0.047714562,0.02277819,0.030135317,0.01067601,0.018608868,0.004653976,0.011151441,0.001793175,0.007968001,0.000664653,0.005685603,0.000246656,0.00325842,0.000352283,0.002921461,0.000420221,0.002064203,0.000456477,0.001434857,0.000669417,0.000979124,0.000906908,0.000474134,0.000692374,0.000212122,0.000312016,0.000429514,0.000266096,0.000311944,0.000724492,0.000636018,0.000616928,0.000548985,0.000644086,0.000693534,0.000771793,0.000812648,0.000813393,0.000731581,0.000490246,0.00047733,0.000587561,0.000727975,0.000644362,0.000606112,0.000489567,0.000413496,0.000457352,0.000404559,0.00039622,0.000442476,0.000450444,0.000502644,0.00059429,0.000526766,0.000483619,0.000381638,0.000267664,0.000179953,0.000130633,0.000106189,0.000121307,0.000146279,0.000158362,0.00018598,0.000176084,0.000193502,0.000187849,0.000183546,0.000176254,0.000191445,0.000201647,0.000175829,0.00015046,8.79E-05,4.19E-05,3.32E-05,2.16E-05,1.24E-05,8.93E-06,8.37E-06,9.62E-06,9.87E-06,9.78E-06,1.10E-05,9.05E-06,7.32E-06,5.97E-06,6.20E-06,7.36E-06,6.79E-06,8.23E-06,1.07E-05,1.09E-05,8.51E-06,6.25E-06,3.59E-06,2.09E-06,1.01E-06,3.36E-07,9.88E-08,2.28E-08,4.32E-09,6.86E-10,7.35E-11,4.32E-12,1.10E-13,7.80E-16,14.17335752,7.594254182,13.93472911,17.4767037,20.82182665,30.75465336,48.18953175,male
-530.7828928,55.16108898,17.73188371,13.08741849,-25.87601004,-22.05846303,-38.77150463,-18.28445246,-22.34418426,-4.362999911,-9.327258947,1.855692025,5.357431202,0.447964595,0.50217893,0.476108922,0.409716804,0.320291143,0.259655746,0.205937397,0.239972099,0.331659024,0.352220681,0.321747367,0.402884034,5.66E-06,8.63E-05,0.000198574,0.001414965,0.002081127,0.009192494,0.006783891,0.02077775,0.009322345,0.020977566,0.012306721,0.021026502,0.025731459,0.034006801,0.047920666,0.049425548,0.105387693,0.084910027,0.405279668,0.253349591,1.510345946,0.721015673,1.525902605,0.540580054,0.365350154,0.091372071,0.049801765,0.008008226,0.01714781,0.001430389,0.019729172,0.001680683,0.028382916,0.006371726,0.052840354,0.008653012,0.042505149,0.012672488,0.039833788,0.010908364,0.015955136,0.008021945,0.0041939,0.008083668,0.002962332,0.004415616,0.003692874,0.001963444,0.002145511,0.002521097,0.001396601,0.00125531,0.001027285,0.001603011,0.002070981,0.002156706,0.002020865,0.001766152,0.001835906,0.002870216,0.004069462,0.004140187,0.002476811,0.001397613,0.000821472,0.00076864,0.000963542,0.001037952,0.000692548,0.000421347,0.000465251,0.000519391,0.000728986,0.000735884,0.000314559,0.000211245,0.000181639,0.000262989,0.000282244,0.000419776,0.000503208,0.000776874,0.000854061,0.000584824,0.000360791,0.000299888,0.000384544,0.000351932,0.000181387,0.000210568,0.00040246,0.000571339,0.000628029,0.000808848,0.000647517,0.000438366,0.000565202,0.000386746,0.000239246,0.000347111,0.000683706,0.000874258,0.001821971,0.001670881,0.000873857,0.000539731,0.000813727,0.000975235,0.001074671,0.001557043,0.002372684,0.002016468,0.000759184,0.000619516,0.000598082,0.000961745,0.000930044,0.000438186,0.000136839,3.60E-05,1.24E-05,1.89E-06,4.51E-07,6.00E-08,2.89E-09,6.12E-10,2.67E-11,7.90E-12,14.20138512,13.27503993,16.46459882,21.737202,28.35506896,35.51366911,54.69562743,female
-504.8653597,88.48292605,-8.309600414,50.53102326,4.522154257,11.9503865,-9.40997132,5.892662482,-8.032841007,1.688599337,-2.288866854,-4.621374303,3.520104457,0.58152215,0.58271284,0.618626315,0.642017189,0.657564187,0.685157426,0.695467497,0.707369301,0.684724096,0.668912058,0.630116801,0.600407376,0.003823631,0.058315064,0.05211186,0.371329009,0.084101476,0.371482629,0.073865041,0.226234365,0.07074851,0.159201533,0.058609538,0.100136629,0.056807239,0.075076678,0.078234587,0.080691436,0.075911716,0.061161466,0.061295983,0.038317521,0.037928709,0.018106576,0.029307261,0.010382655,0.034835068,0.00871206,0.032964107,0.005300696,0.027324267,0.002279261,0.020896568,0.001018675,0.014297291,0.001532582,0.012709616,0.002076917,0.010202191,0.002742921,0.008621899,0.004077734,0.005964304,0.005586035,0.002920398,0.006788823,0.003054219,0.004609357,0.006856406,0.003695877,0.004066892,0.00544407,0.003731101,0.003970379,0.004285823,0.005749203,0.004383766,0.005007379,0.005316835,0.00536219,0.00540505,0.005419518,0.004624225,0.003789942,0.003214306,0.002946482,0.003047863,0.003130089,0.003323603,0.00325711,0.002810017,0.003004791,0.003150904,0.003239478,0.003865118,0.004952869,0.003566497,0.003306922,0.002467269,0.00214186,0.001719738,0.001591075,0.001374436,0.001411743,0.001555576,0.001825543,0.002121541,0.002075129,0.001678214,0.001540298,0.001566249,0.00118373,0.000908659,0.000929278,0.001053625,0.00127228,0.001269113,0.001192379,0.001391314,0.00150704,0.001599216,0.002174866,0.002230193,0.00211538,0.002393135,0.002546232,0.00231191,0.001599162,0.001249629,0.00160557,0.001435823,0.001327534,0.001066897,0.000857562,0.000536113,0.000308454,0.000146736,5.61E-05,2.14E-05,6.44E-06,1.74E-06,3.01E-07,2.98E-08,1.40E-09,2.53E-11,4.73E-12,7.96E-13,2.66E-13,2.11E-13,2.04E-13,14.23160782,6.757223415,9.848499256,11.00231427,14.55920588,20.35483823,51.56980636,male
-506.0631463,113.8865712,19.3622353,40.97343489,20.4202148,8.918453021,-6.049933617,3.971230608,-6.881501749,-3.450464815,-0.619881713,-0.327130515,-2.340638926,0.632555897,0.613473745,0.66462567,0.690201925,0.692160956,0.69787322,0.72020231,0.719227634,0.686559266,0.679936228,0.668280663,0.65814589,0.014778948,0.225397115,0.281269313,2.004216624,0.535944267,2.367306683,0.40918942,1.25326823,0.341208931,0.767803947,0.218151972,0.372720952,0.16353056,0.216122653,0.24481802,0.25250619,0.264161404,0.212832744,0.230334935,0.143987637,0.174549298,0.083327121,0.129835132,0.045996568,0.104499133,0.02613466,0.063342268,0.010185566,0.034319218,0.002862746,0.025060433,0.001227864,0.017274695,0.001245451,0.010328449,0.001647864,0.008094602,0.002640191,0.008298987,0.004732005,0.006921275,0.006495588,0.003395916,0.006391796,0.003024947,0.004577375,0.005825232,0.002939109,0.003122934,0.004430899,0.002977815,0.002967246,0.00288422,0.003012085,0.003004572,0.003217243,0.003108236,0.002765435,0.002396352,0.001992674,0.001663688,0.001793506,0.001844178,0.001552868,0.001213047,0.000841841,0.000962874,0.001018663,0.000862224,0.000853826,0.001299051,0.001745722,0.001745821,0.001740711,0.001215182,0.00099074,0.000569867,0.000339468,0.000212899,0.000215084,0.000210016,0.000225567,0.000211171,0.00020931,0.000292411,0.00035771,0.000438181,0.000459042,0.000401951,0.000246619,0.00023296,0.000246634,0.000221144,0.000241836,0.000234417,0.000216181,0.000256192,0.000602008,0.001091354,0.001104917,0.000903386,0.000630244,0.000565207,0.000352154,0.000218391,0.000160303,0.000116342,7.04E-05,5.69E-05,5.07E-05,5.00E-05,5.31E-05,4.97E-05,5.38E-05,5.57E-05,5.76E-05,4.65E-05,3.30E-05,1.82E-05,6.65E-06,2.07E-06,4.91E-07,1.07E-07,1.80E-08,1.63E-09,8.34E-11,2.14E-12,1.91E-14,14.23573014,7.702917205,11.16824417,11.77821637,15.01639253,20.36465441,49.65195567,male
-454.5423857,113.6383646,6.502354352,41.89702009,1.088812343,11.99560307,-9.271145604,4.234818733,-10.80635483,-1.618129898,-7.433192022,-1.360978629,-4.835972895,0.662430283,0.637166695,0.634453176,0.619351144,0.63116496,0.659973637,0.685954032,0.698631869,0.655849429,0.664410002,0.683800427,0.685217415,0.004246599,0.064765846,0.078395936,0.558619195,0.16238003,0.717244971,0.224909667,0.688854908,0.263048285,0.591923286,0.234251653,0.400227871,0.255916272,0.338219985,0.264991985,0.27331369,0.305178017,0.245879502,0.337927993,0.211246519,0.265999254,0.126983908,0.192069817,0.06804439,0.13906102,0.034778399,0.087812881,0.014120491,0.054990268,0.004587027,0.050918832,0.002574668,0.036752471,0.004504536,0.037355852,0.007869424,0.038656022,0.010903772,0.034274133,0.016121605,0.023580291,0.022696205,0.011865653,0.02948923,0.010581187,0.015749596,0.018022201,0.008413914,0.008538516,0.009949811,0.005301684,0.005194039,0.005095181,0.005530986,0.004166121,0.004817671,0.00496437,0.004651065,0.004115962,0.003328933,0.002818575,0.002877657,0.002864855,0.00257639,0.002303745,0.001990617,0.002008707,0.001863226,0.001594904,0.001489865,0.001385261,0.00116381,0.001240146,0.001661712,0.001638086,0.002048985,0.002112226,0.00232805,0.002306394,0.002213379,0.001291732,0.000937341,0.000501427,0.000247418,0.000316582,0.000468139,0.000586252,0.00072339,0.000541957,0.000356567,0.000320838,0.000399791,0.000619871,0.000620858,0.00045701,0.000294013,0.000298139,0.00029923,0.000309692,0.000362535,0.000392066,0.000393272,0.000263721,0.0002253,0.00028178,0.000330837,0.000398328,0.000445892,0.000483251,0.000533952,0.000536916,0.000504164,0.000566369,0.000723604,0.000794901,0.000730286,0.000396208,0.00025317,7.28E-05,3.70E-05,1.51E-05,3.35E-06,8.97E-07,1.20E-07,1.06E-08,4.35E-10,1.07E-11,2.96E-12,14.23991899,6.610132447,10.24126966,11.40305257,13.59181872,15.90537152,53.53845071,female
-388.7590658,112.3336135,-45.58209512,56.68371376,0.976583776,2.206866267,-5.527538424,2.05324111,-12.54879689,1.123873828,-3.831481415,-6.705765474,2.012609813,0.569048428,0.55310092,0.579048256,0.60525404,0.623445247,0.619596758,0.624162258,0.641724197,0.633251138,0.625502724,0.596128145,0.588688392,0.005060001,0.077171237,0.098298672,0.700438421,0.185282229,0.818405732,0.245489215,0.751886093,0.357438873,0.804325304,0.296218386,0.506100394,0.312688752,0.413250725,0.382160531,0.394161752,0.429289877,0.345875442,0.407557391,0.254773448,0.409555978,0.195515656,0.385781522,0.13667045,0.373882986,0.093506086,0.287587392,0.046244641,0.231991917,0.019351664,0.185776315,0.009635163,0.13909147,0.012943038,0.107335859,0.01778446,0.08736046,0.021816752,0.068577209,0.033511084,0.04901504,0.048350115,0.025277604,0.072322154,0.026923988,0.040174763,0.046668098,0.031078661,0.037476998,0.059719917,0.046778028,0.053029093,0.061690282,0.094675043,0.083195399,0.084772008,0.082283991,0.076777912,0.070357627,0.063444853,0.06114579,0.062640408,0.059714276,0.054001971,0.048953804,0.041156347,0.03397503,0.031870764,0.029798445,0.035518756,0.043140023,0.049132179,0.062013753,0.095080367,0.090319419,0.091629225,0.075885116,0.053251949,0.035580595,0.032790007,0.029729341,0.038538743,0.04099376,0.040219819,0.039482387,0.037185501,0.031696306,0.026564858,0.02056451,0.018212858,0.017556541,0.019155449,0.021527899,0.023907966,0.020157872,0.020737927,0.023069421,0.020668724,0.022648822,0.019510423,0.016443818,0.011886855,0.009563187,0.009319733,0.008866733,0.007455766,0.006215162,0.00460437,0.004006297,0.0033431,0.002329285,0.001551119,0.000978209,0.000570925,0.000300483,0.000159036,5.16E-05,1.47E-05,1.72E-06,3.68E-08,5.09E-10,1.53E-09,8.42E-10,8.40E-11,8.52E-12,6.57E-12,5.86E-12,5.47E-12,14.24881812,5.835929218,9.111341072,10.74164426,13.92440712,20.9783257,52.72700924,male
-312.9428294,85.67405808,-31.23047905,54.47011787,-7.936224636,22.70429122,-11.39623976,9.93880495,-14.87590213,10.1973489,-10.42808264,4.178461023,-3.892773748,0.560154843,0.545623959,0.554781019,0.561146253,0.568040493,0.599180929,0.63731193,0.669557803,0.653721854,0.642846552,0.644652176,0.613335692,0.051922959,0.791888896,0.944315,6.728824425,1.434272097,6.335289195,1.244670655,3.81218603,1.395361516,3.139906321,0.73635113,1.258083949,0.675821605,0.893168579,1.036564506,1.069116376,1.146546459,0.923763369,1.304228983,0.815303371,0.947144591,0.452152102,0.591412118,0.209519005,0.57714877,0.144341744,0.601733507,0.096759979,0.566151664,0.047225684,0.487120039,0.02706933,0.402082878,0.037054044,0.307287022,0.065921958,0.323820487,0.073913966,0.232335842,0.106483862,0.155748787,0.191975546,0.100365468,0.254669885,0.093114207,0.13877368,0.174633853,0.101287871,0.115415388,0.151486834,0.1182925,0.130678526,0.146800678,0.190228046,0.154086295,0.186873227,0.188509067,0.161600722,0.132070636,0.121647903,0.095773705,0.07344366,0.078007171,0.086977549,0.07092425,0.053595805,0.049239184,0.050201187,0.050059721,0.079536417,0.09797565,0.089591678,0.117266371,0.125726816,0.087246011,0.080881363,0.043874938,0.044307826,0.054736939,0.08372587,0.104406415,0.136790692,0.149002155,0.188173192,0.199691798,0.180896257,0.227907197,0.257380743,0.234166893,0.227954013,0.197721079,0.132625574,0.156126401,0.130053533,0.1701607,0.154073636,0.149933544,0.143997307,0.10070494,0.068782353,0.068299731,0.057267286,0.052850932,0.058776488,0.06043984,0.05542243,0.051255333,0.044724302,0.039797406,0.036163734,0.030850537,0.022972212,0.017016798,0.010705594,0.007657882,0.005333444,0.003384952,0.001845555,0.000803799,0.000256878,8.00E-05,2.18E-05,5.24E-06,9.31E-07,1.21E-07,8.44E-09,2.77E-10,1.94E-12,14.28001847,7.023761581,9.300457103,11.27740436,13.98286621,17.80110691,56.66952066,male
-503.5594909,98.21102885,-5.931718384,34.12959965,9.252746753,11.92834562,-3.755340037,-5.992587283,-4.638767823,-1.221074304,-5.337778404,-3.487359291,-1.418502041,0.553318209,0.522675649,0.530420779,0.517337845,0.526136496,0.572905421,0.622548558,0.642824932,0.602545008,0.58100383,0.589105754,0.594725895,0.003111517,0.047454462,0.058505891,0.41689041,0.123015788,0.543370113,0.250579921,0.767477944,0.415352338,0.934644833,0.251035046,0.428902936,0.13159175,0.173912191,0.101599879,0.104790483,0.123331585,0.099367278,0.145744683,0.091108335,0.113674579,0.054266477,0.100734135,0.035686985,0.092406606,0.023110386,0.09227118,0.014837395,0.091597565,0.007640634,0.086609192,0.004450084,0.063978336,0.006087782,0.050485623,0.008431757,0.041418304,0.010774278,0.033867091,0.015813952,0.023130302,0.020809876,0.010879474,0.028432235,0.01157327,0.017366657,0.020700259,0.012486387,0.014475019,0.019161714,0.010386154,0.010783212,0.011592516,0.011330678,0.007305355,0.006856922,0.006515271,0.00626792,0.005911018,0.005098978,0.003992983,0.003836941,0.004077662,0.004459303,0.004290844,0.003721988,0.003644494,0.003457539,0.003353492,0.003451338,0.003237211,0.002466133,0.001755882,0.001210856,0.000683149,0.000706254,0.000735663,0.000910805,0.000934111,0.001315938,0.00155038,0.002312629,0.002660511,0.002941146,0.002907736,0.002282539,0.001792567,0.001386916,0.001067816,0.000966613,0.000913612,0.000781477,0.000641323,0.000538098,0.000424959,0.000389475,0.000369124,0.000350352,0.000309192,0.000238351,0.000186518,0.000141853,0.000141644,0.000140986,0.000111516,9.97E-05,9.62E-05,9.83E-05,7.82E-05,7.46E-05,5.64E-05,4.25E-05,3.91E-05,4.28E-05,4.63E-05,4.88E-05,4.16E-05,2.15E-05,1.17E-05,6.42E-06,2.63E-06,7.78E-07,1.51E-07,1.89E-08,2.10E-09,1.27E-10,3.87E-12,1.18E-12,14.28539767,8.704586764,12.94396418,15.84708413,20.19239854,28.64992625,47.69849165,male
-429.7951998,109.356603,4.414158728,37.37418268,-6.396232021,14.45402075,-13.57358313,10.20566159,-20.74179708,10.60777585,-17.82617453,7.502574413,-5.333235989,0.578442558,0.553020241,0.567852368,0.571851547,0.585762936,0.610943591,0.65725315,0.68909105,0.655648775,0.659491772,0.645109205,0.621251491,0.011635989,0.177463126,0.09641513,0.687017026,0.14515126,0.641144182,0.268334463,0.82185668,0.221090157,0.497507186,0.13587712,0.232151234,0.245812792,0.324867184,0.365055081,0.376519129,0.354129271,0.285319139,0.319078695,0.199463391,0.258672641,0.123486297,0.275154334,0.097478662,0.227690099,0.056944046,0.150409781,0.0241862,0.1230524,0.010264447,0.105047671,0.005426917,0.078208423,0.007989772,0.066258714,0.011004889,0.054057991,0.014556471,0.045755764,0.023099884,0.033787081,0.023519599,0.012296126,0.022701546,0.006528291,0.009551472,0.010412874,0.005942468,0.006721409,0.008787083,0.005063795,0.005082558,0.005125556,0.006265518,0.004704513,0.005092617,0.005178333,0.005040283,0.004916231,0.004714512,0.003897053,0.003446947,0.002993516,0.002508575,0.002236305,0.002013707,0.002021492,0.002096001,0.002319243,0.002838274,0.002975492,0.002764026,0.002842432,0.003271249,0.00280694,0.004846996,0.004174547,0.003057407,0.002646911,0.002442319,0.002414069,0.00294154,0.003444311,0.004909681,0.004735205,0.004010186,0.003104802,0.002581363,0.002207649,0.001954967,0.002073503,0.002485396,0.003120423,0.003361431,0.002639502,0.002395553,0.002464982,0.002745283,0.002886761,0.003176218,0.002730206,0.00212693,0.00187298,0.002731478,0.003910534,0.004566317,0.005160174,0.005418749,0.005518503,0.006311003,0.009662157,0.008876489,0.01130763,0.011651577,0.010907937,0.008850016,0.006014699,0.003096182,0.001139373,0.000447467,9.59E-05,2.13E-05,3.27E-06,3.90E-07,3.32E-08,2.08E-09,6.05E-11,4.31E-13,14.28878401,6.013417359,9.82375284,11.42876818,13.62270504,18.49559694,56.70403573,male
-424.4538406,117.8037166,1.656147399,31.46254087,0.168063632,10.96988034,-9.945188416,6.582161779,-10.43367678,4.780010333,-8.731380663,2.654449895,-4.319675862,0.619503573,0.545912874,0.551456877,0.564949519,0.579234284,0.6083495,0.638833549,0.658504871,0.664642461,0.694927332,0.681502994,0.675597138,0.015833695,0.241483304,0.293556651,2.091771454,0.346725524,1.531513071,0.456938678,1.399514996,0.562621368,1.266036343,0.153559969,0.262363056,0.141966339,0.187623291,0.244265923,0.251936755,0.423174651,0.340948453,0.372320237,0.232745897,0.237339365,0.113302123,0.172845383,0.061233768,0.199604682,0.049920037,0.207865649,0.033425222,0.227822605,0.01900388,0.159078742,0.007941638,0.112708004,0.008447519,0.070054783,0.010307275,0.050631184,0.011456648,0.036012003,0.020517675,0.03001021,0.018283537,0.009558695,0.021000757,0.009028606,0.013591521,0.014174272,0.007087801,0.007493372,0.00992493,0.007079673,0.007399453,0.007730097,0.009570772,0.00780381,0.007954806,0.008173708,0.008464097,0.008471903,0.007541703,0.007001998,0.006421118,0.00518734,0.004193936,0.003978237,0.003655065,0.003439499,0.002962969,0.002665093,0.002874816,0.00277575,0.003039961,0.003920895,0.005421353,0.004570437,0.004188263,0.003105587,0.002475349,0.001757338,0.001400242,0.001106557,0.001162367,0.001258831,0.00117584,0.001180402,0.001295233,0.001288686,0.001330955,0.001160689,0.001033322,0.000814539,0.000708375,0.000935052,0.001346512,0.001688594,0.002218009,0.002951567,0.003138193,0.003453833,0.003942954,0.003147133,0.002950157,0.003239392,0.002616145,0.00238757,0.002038501,0.001665008,0.001543846,0.001742456,0.001756252,0.001609758,0.001660997,0.002024392,0.002151515,0.001966679,0.001658658,0.001162682,0.000685751,0.000317226,0.000101221,2.87E-05,7.65E-06,1.57E-06,2.57E-07,3.09E-08,2.27E-09,7.32E-11,8.83E-13,14.33364749,7.05024639,9.503981267,11.97803844,14.92261481,17.72282158,53.92335981,male
-536.7102481,92.18883249,25.30941238,52.66073621,24.44552776,18.60842717,-7.546017643,-1.902717612,6.151040892,2.118477331,1.355724326,1.496948293,-3.05986517,0.643662635,0.647292671,0.672671536,0.682271638,0.709406483,0.74396021,0.774607327,0.788980822,0.750021805,0.703294956,0.657734831,0.643943327,0.033903993,0.517077535,0.22023451,1.569306166,0.200013436,0.883474595,0.276800106,0.847785309,0.099093246,0.222984155,0.078475273,0.134077993,0.049407649,0.06529735,0.047168852,0.048650124,0.034343533,0.027670312,0.030573613,0.019112265,0.018092296,0.008636981,0.012623763,0.004472209,0.009422676,0.00235656,0.007674653,0.0012341,0.006583076,0.000549129,0.006057879,0.000299398,0.004229355,0.000332384,0.00275644,0.000297253,0.001460162,0.000222252,0.000698612,0.000198666,0.000290579,0.000266347,0.000139247,0.00044712,0.000277919,0.000425697,0.000734663,0.000484476,0.000582079,0.000892934,0.000473649,0.000456043,0.000434001,0.000646533,0.000653334,0.0009176,0.001197934,0.001512232,0.001869462,0.002179191,0.002401924,0.002491329,0.001962159,0.001530798,0.001213513,0.001098928,0.00115093,0.001246596,0.001353838,0.001390225,0.001076111,0.000716372,0.00056841,0.000506799,0.000425374,0.00049469,0.00040382,0.000347373,0.000259373,0.000264133,0.000315854,0.000400693,0.000440697,0.000510517,0.000499495,0.000595035,0.000630068,0.000653608,0.000768255,0.001113894,0.001767243,0.001865717,0.001937407,0.002764072,0.003211273,0.002615368,0.001678561,0.00114931,0.001016285,0.000928351,0.000793611,0.000808379,0.000792683,0.000662086,0.000575919,0.00050179,0.000352658,0.000188998,8.22E-05,6.71E-05,6.27E-05,5.12E-05,6.38E-05,9.77E-05,9.94E-05,8.75E-05,6.88E-05,3.33E-05,1.32E-05,4.50E-06,1.63E-06,3.20E-07,4.07E-08,5.61E-09,3.58E-10,1.41E-11,3.76E-13,2.46E-14,14.34338769,8.858825076,11.2183331,12.62691532,15.91877786,19.83129679,44.61816653,male
